t,x,y,z,ex,ey,ez,min_obstacle_distance
11.26004147529602,2.152935294113006,0.0,1.499590328004088,2.152935294113006,0.0,-0.00040967199591190884,0.3647001820957569
11.270030736923218,2.1520368973420476,0.0,1.499596834250118,2.1520368973420476,0.0,-0.00040316574988197296,0.363867309871383
11.280071496963501,2.151133465647233,0.0,1.4996033010930758,2.151133465647233,0.0,-0.00039669890692417553,0.36302990739121227
11.290019989013672,2.1502252378564015,0.0,1.4996097280658696,2.1502252378564015,0.0,-0.00039027193413043726,0.36218819869715285
11.300020217895508,2.1493124493687383,0.0,1.4996161146855613,2.1493124493687383,0.0,-0.00038388531443867,0.36134240453448047
11.310019493103027,2.148487232138862,0.0,1.4996218277283446,2.148487232138862,0.0,-0.0003781722716553748,0.3605778765113415
11.320294618606567,2.1474741148119123,0.0,1.4996287648343012,2.1474741148119123,0.0,-0.0003712351656988133,0.3596394263523884
11.330022811889648,2.1465490223828194,0.0,1.49963502724839,2.1465490223828194,0.0,-0.0003649727516099599,0.3587826673264158
11.34001612663269,2.1456202763207037,0.0,1.499641247165002,2.1456202763207037,0.0,-0.0003587528349979774,0.3579226726189018
11.350028038024902,2.144781461066689,0.0,1.4996468083601828,2.144781461066689,0.0,-0.00035319163981717416,0.357146079394912
11.360028266906738,2.143752690788932,0.0,1.4996535575850676,2.143752690788932,0.0,-0.0003464424149324241,0.3561937879713151
11.369993686676025,2.142908247225551,0.0,1.4996590401078367,2.142908247225551,0.0,-0.00034095989216331724,0.35541225769319745
11.380032777786255,2.141873057785188,0.0,1.4996656920405993,2.141873057785188,0.0,-0.0003343079594007037,0.35445436204434605
11.389993667602539,2.1410237322999603,0.0,1.4996710940701612,2.1410237322999603,0.0,-0.0003289059298388075,0.35366859237239506
11.40003228187561,2.1399830204617194,0.0,1.4996776465802388,2.1399830204617194,0.0,-0.0003223534197611677,0.35270593033606373
11.410006761550903,2.139034598427828,0.0,1.4996835552114007,2.139034598427828,0.0,-0.0003164447885992683,0.35182880253622334
11.42034387588501,2.138084166459839,0.0,1.4996894174830138,2.138084166459839,0.0,-0.0003105825169862353,0.3509499750754203
11.430005311965942,2.137227216471297,0.0,1.4996946534862987,2.137227216471297,0.0,-0.00030534651370128785,0.3501577238012426
